DATE (MM/DD/YYYY),HOUR-MST,Avg Temperature @ 2m [deg C]
10/14/2008,2,2.0007
10/14/2008,3,1.6488
10/14/2008,4,1.3698
10/14/2008,5,1.3643
10/14/2008,6,0.6355
10/14/2008,7,0.9504
10/14/2008,8,2.7466
10/14/2008,9,5.9258
10/14/2008,10,6.3890
10/14/2008,11,6.9089
10/14/2008,12,7.5526
10/14/2008,13,7.2715
10/14/2008,14,7.5117
10/14/2008,15,7.6063
10/14/2008,16,7.3398
10/14/2008,17,7.8433
10/14/2008,18,7.1315
10/14/2008,19,5.9893
10/14/2008,20,6.9118
10/14/2008,21,6.9663
10/14/2008,22,5.0170
10/14/2008,23,5.6056
10/15/2008,0,5.6886
10/15/2008,1,4.8346
10/15/2008,2,5.1229
10/15/2008,3,4.4274
10/15/2008,4,2.2265
10/15/2008,5,1.9131
10/15/2008,6,1.4989
10/15/2008,7,1.3818
10/15/2008,8,4.7717
10/15/2008,9,6.5888
10/15/2008,10,7.2257
10/15/2008,11,8.6700
10/15/2008,12,10.0785
10/15/2008,13,11.3688
10/15/2008,14,12.4235
10/15/2008,15,13.0193
10/15/2008,16,12.8583
10/15/2008,17,11.5282
10/15/2008,18,8.7501
10/15/2008,19,8.0713
10/15/2008,20,7.5138
10/15/2008,21,6.7601
10/15/2008,22,6.3929
10/15/2008,23,6.0427
10/16/2008,0,6.4566
10/16/2008,1,5.3123
10/16/2008,2,4.0872
10/16/2008,3,4.5798
10/16/2008,4,10.9325
10/16/2008,5,11.2061
10/16/2008,6,10.8566
10/16/2008,7,10.4140
10/16/2008,8,14.1408
10/16/2008,9,16.0248
10/16/2008,10,16.9180
10/16/2008,11,18.2045
10/16/2008,12,18.8856
10/16/2008,13,19.6616
10/16/2008,14,20.5141
10/16/2008,15,20.2211
10/16/2008,16,19.7017
10/16/2008,17,17.9835
10/16/2008,18,16.2969
10/16/2008,19,14.6420
10/16/2008,20,13.4574
10/16/2008,21,13.6462
10/16/2008,22,13.5703
10/16/2008,23,12.9420
10/17/2008,0,10.8746
10/17/2008,1,9.2126
10/17/2008,2,9.6840
10/17/2008,3,9.9800
10/17/2008,4,8.6702
10/17/2008,5,11.8353
10/17/2008,6,11.6615
10/17/2008,7,7.3850
10/17/2008,8,11.7295
10/17/2008,9,14.6087
10/17/2008,10,12.9149
10/17/2008,11,14.5373
10/17/2008,12,15.5842
10/17/2008,13,16.8467
10/17/2008,14,17.4867
10/17/2008,15,18.1684
10/17/2008,16,18.5188
10/17/2008,17,16.6962
10/17/2008,18,13.4137
10/17/2008,19,13.1736
10/17/2008,20,13.0623
10/17/2008,21,11.9245
10/17/2008,22,12.9538
10/17/2008,23,13.2655
10/18/2008,0,11.3977
10/18/2008,1,12.0357
10/18/2008,2,11.2295
10/18/2008,3,11.2058
10/18/2008,4,11.8266
10/18/2008,5,12.8284
10/18/2008,6,13.6312
10/18/2008,7,12.4368
10/18/2008,8,16.8837
10/18/2008,9,16.6831
10/18/2008,10,19.2573
10/18/2008,11,19.0232
10/18/2008,12,19.9939
10/18/2008,13,22.0908
10/18/2008,14,22.8948
10/18/2008,15,23.2012
10/18/2008,16,21.5594
10/18/2008,17,19.4181
10/18/2008,18,16.3356
10/18/2008,19,15.4561
10/18/2008,20,15.2117
10/18/2008,21,15.7194
10/18/2008,22,15.5235
10/18/2008,23,16.0216
10/19/2008,0,15.4773
10/19/2008,1,17.4685
10/19/2008,2,16.9376
10/19/2008,3,16.2207
10/19/2008,4,13.6899
10/19/2008,5,13.1762
10/19/2008,6,13.6552
10/19/2008,7,12.7827
10/19/2008,8,15.6813
10/19/2008,9,17.0065
10/19/2008,10,17.4914
10/19/2008,11,18.8892
10/19/2008,12,20.1028
10/19/2008,13,20.6532
10/19/2008,14,21.2916
10/19/2008,15,19.1548
10/19/2008,16,19.4587
10/19/2008,17,16.9398
10/19/2008,18,16.3797
10/19/2008,19,15.5718
10/19/2008,20,14.4867
10/19/2008,21,12.1386
10/19/2008,22,10.5389
10/19/2008,23,9.4621
10/20/2008,0,8.5407
10/20/2008,1,7.6309
10/20/2008,2,6.9438
10/20/2008,3,6.6615
10/20/2008,4,6.5423
10/20/2008,5,6.4007
10/20/2008,6,6.3229
10/20/2008,7,6.2589
10/20/2008,8,6.7380
10/20/2008,9,7.4859
10/20/2008,10,8.1677
10/20/2008,11,8.9333
10/20/2008,12,10.4048
10/20/2008,13,11.4530
10/20/2008,14,10.5947
10/20/2008,15,10.6142
10/20/2008,16,10.0308
10/20/2008,17,9.0689
10/20/2008,18,8.7166
10/20/2008,19,8.6149
10/20/2008,20,7.7315
10/20/2008,21,6.9047
10/20/2008,22,6.9013
10/20/2008,23,6.8410
10/21/2008,0,7.4756
10/21/2008,1,9.6960
10/21/2008,2,10.7537
10/21/2008,3,7.6940
10/21/2008,4,6.8580
10/21/2008,5,10.2652
10/21/2008,6,10.3524
10/21/2008,7,9.7904
10/21/2008,8,11.2697
10/21/2008,9,12.6922
10/21/2008,10,14.5670
10/21/2008,11,15.7561
10/21/2008,12,15.7036
10/21/2008,13,17.2402
10/21/2008,14,12.3404
10/21/2008,15,7.9621
10/21/2008,16,11.5468
10/21/2008,17,8.6381
10/21/2008,18,5.1337
10/21/2008,19,5.1470
10/21/2008,20,3.6418
10/21/2008,21,2.0145
10/21/2008,22,1.3551
10/21/2008,23,0.5249
10/22/2008,0,0.0586
10/22/2008,1,0.4827
10/22/2008,2,0.5118
10/22/2008,3,-0.1793
10/22/2008,4,-0.4814
10/22/2008,5,-1.8663
10/22/2008,6,-1.7658
10/22/2008,7,-2.2665
10/22/2008,8,-1.0008
10/22/2008,9,0.4327
10/22/2008,10,2.1365
10/22/2008,11,3.8340
10/22/2008,12,4.3882
10/22/2008,13,4.3479
10/22/2008,14,3.6306
10/22/2008,15,3.5489
10/22/2008,16,4.3402
10/22/2008,17,3.6284
10/22/2008,18,2.1698
10/22/2008,19,1.1614
10/22/2008,20,-0.0215
10/22/2008,21,-0.4143
10/22/2008,22,-0.5497
10/22/2008,23,-0.0983
10/23/2008,0,-0.2441
10/23/2008,1,0.2715
10/23/2008,2,-0.2472
10/23/2008,3,-0.5269
10/23/2008,4,-0.4051
10/23/2008,5,-0.4603
10/23/2008,6,-1.1754
10/23/2008,7,1.1522
10/23/2008,8,1.5977
10/23/2008,9,4.6558
10/23/2008,10,5.5253
10/23/2008,11,5.7598
10/23/2008,12,7.5682
10/23/2008,13,8.9362
10/23/2008,14,10.3598
10/23/2008,15,10.8875
10/23/2008,16,10.9631
10/23/2008,17,9.3794
10/23/2008,18,7.9191
10/23/2008,19,7.3736
10/23/2008,20,4.6034
10/23/2008,21,5.6973
10/23/2008,22,6.3064
10/23/2008,23,8.9102
10/24/2008,0,10.9136
10/24/2008,1,11.4693
10/24/2008,2,9.9864
10/24/2008,3,9.5793
10/24/2008,4,10.1321
10/24/2008,5,9.7786
10/24/2008,6,9.4978
10/24/2008,7,9.5913
10/24/2008,8,10.5964
10/24/2008,9,11.2845
10/24/2008,10,12.4869
10/24/2008,11,13.5492
10/24/2008,12,13.4384
10/24/2008,13,13.6090
10/24/2008,14,14.8323
10/24/2008,15,15.2076
10/24/2008,16,14.6317
10/24/2008,17,13.2467
10/24/2008,18,12.3969
10/24/2008,19,11.9839
10/24/2008,20,11.8181
10/24/2008,21,11.8867
10/24/2008,22,12.0776
10/24/2008,23,11.9054
10/25/2008,0,12.4106
10/25/2008,1,12.8914
10/25/2008,2,13.2539
10/25/2008,3,13.8072
10/25/2008,4,13.0624
10/25/2008,5,12.7591
10/25/2008,6,12.7667
10/25/2008,7,13.0348
10/25/2008,8,13.7061
10/25/2008,9,14.9665
10/25/2008,10,15.8488
10/25/2008,11,16.9493
10/25/2008,12,17.5633
10/25/2008,13,16.8026
10/25/2008,14,17.6183
10/25/2008,15,18.2670
10/25/2008,16,19.4711
10/25/2008,17,19.1602
10/25/2008,18,17.7757
10/25/2008,19,17.5321
10/25/2008,20,17.4997
10/25/2008,21,17.3149
10/25/2008,22,16.7254
10/25/2008,23,15.9643
10/26/2008,0,15.2018
10/26/2008,1,14.7452
10/26/2008,2,14.1368
10/26/2008,3,13.8141
10/26/2008,4,13.5110
10/26/2008,5,13.1485
10/26/2008,6,12.7551
10/26/2008,7,13.1820
10/26/2008,8,10.3063
10/26/2008,9,4.4322
10/26/2008,10,4.3820
10/26/2008,11,5.0201
10/26/2008,12,5.4799
10/26/2008,13,6.2601
10/26/2008,14,7.6496
10/26/2008,15,7.6984
10/26/2008,16,7.7811
10/26/2008,17,5.2528
10/26/2008,18,2.1584
10/26/2008,19,1.0177
10/26/2008,20,0.1669
10/26/2008,21,-0.5462
10/26/2008,22,-0.6192
10/26/2008,23,-0.8418
10/27/2008,0,-0.5037
10/27/2008,1,0.7440
10/27/2008,2,3.3906
10/27/2008,3,3.0944
10/27/2008,4,2.7039
10/27/2008,5,2.8866
10/27/2008,6,1.2239
10/27/2008,7,-2.2742
10/27/2008,8,-1.2628
10/27/2008,9,-0.2776
10/27/2008,10,2.0448
10/27/2008,11,7.0126
10/27/2008,12,10.6094
10/27/2008,13,12.9233
10/27/2008,14,14.8036
10/27/2008,15,13.7461
10/27/2008,16,12.2378
10/27/2008,17,10.2035
10/27/2008,18,7.6976
10/27/2008,19,7.2297
10/27/2008,20,6.8268
10/27/2008,21,6.6772
10/27/2008,22,6.3036
10/27/2008,23,7.1904
10/28/2008,0,7.5631
10/28/2008,1,9.6557
10/28/2008,2,9.9009
10/28/2008,3,9.2823
10/28/2008,4,11.2369
10/28/2008,5,11.2246
10/28/2008,6,10.2656
10/28/2008,7,10.1646
10/28/2008,8,12.8001
10/28/2008,9,15.6837
10/28/2008,10,17.3410
10/28/2008,11,17.9486
10/28/2008,12,18.8951
10/28/2008,13,19.6700
10/28/2008,14,19.6976
10/28/2008,15,19.6038
10/28/2008,16,19.1215
10/28/2008,17,16.3010
10/28/2008,18,12.1266
10/28/2008,19,11.0971
10/28/2008,20,10.7865
10/28/2008,21,10.7629
10/28/2008,22,11.9424
10/28/2008,23,12.2926
10/29/2008,0,12.5351
10/29/2008,1,10.1010
10/29/2008,2,10.0492
10/29/2008,3,9.7164
10/29/2008,4,10.0525
10/29/2008,5,10.5805
10/29/2008,6,9.7175
10/29/2008,7,10.2118
10/29/2008,8,13.8319
10/29/2008,9,17.4399
10/29/2008,10,19.5127
10/29/2008,11,19.9777
10/29/2008,12,20.4400
10/29/2008,13,21.3691
10/29/2008,14,22.0525
10/29/2008,15,22.2847
10/29/2008,16,21.7893
10/29/2008,17,18.7309
10/29/2008,18,16.1804
10/29/2008,19,16.9889
10/29/2008,20,16.8937
10/29/2008,21,15.3488
10/29/2008,22,14.5811
10/29/2008,23,13.7703
10/30/2008,0,13.3255
10/30/2008,1,14.1456
10/30/2008,2,15.0103
10/30/2008,3,14.5352
10/30/2008,4,12.9747
10/30/2008,5,11.7113
10/30/2008,6,12.8058
10/30/2008,7,13.3401
10/30/2008,8,14.7981
10/30/2008,9,15.7834
10/30/2008,10,15.7820
10/30/2008,11,17.4658
10/30/2008,12,18.1486
10/30/2008,13,18.0379
10/30/2008,14,19.2849
10/30/2008,15,19.8844
10/30/2008,16,19.0418
10/30/2008,17,15.9128
10/30/2008,18,12.0673
10/30/2008,19,11.7876
10/30/2008,20,11.4002
10/30/2008,21,11.9867
10/30/2008,22,11.4590
10/30/2008,23,11.2069
10/31/2008,0,10.6894
10/31/2008,1,9.7625
10/31/2008,2,10.1785
10/31/2008,3,11.8145
10/31/2008,4,11.6942
10/31/2008,5,12.2299
10/31/2008,6,12.7291
10/31/2008,7,10.8964
10/31/2008,8,13.3884
10/31/2008,9,17.0737
10/31/2008,10,19.3572
10/31/2008,11,20.4291
10/31/2008,12,21.0480
10/31/2008,13,21.2691
10/31/2008,14,21.4868
10/31/2008,15,21.3365
10/31/2008,16,19.8860
10/31/2008,17,17.6718
10/31/2008,18,15.4540
10/31/2008,19,14.9742
10/31/2008,20,14.6977
10/31/2008,21,14.7830
10/31/2008,22,14.9407
10/31/2008,23,14.9427
11/1/2008,0,15.4625
11/1/2008,1,15.3934
11/1/2008,2,14.3549
11/1/2008,3,14.4702
11/1/2008,4,15.4087
11/1/2008,5,14.7434
11/1/2008,6,13.8048
11/1/2008,7,14.4587
11/1/2008,8,16.1602
11/1/2008,9,18.3050
11/1/2008,10,18.8858
11/1/2008,11,19.3267
11/1/2008,12,20.2585
11/1/2008,13,20.6502
11/1/2008,14,20.5925
11/1/2008,15,20.6717
11/1/2008,16,19.0689
11/1/2008,17,18.5151
11/1/2008,18,16.4659
11/1/2008,19,14.8917
11/1/2008,20,12.9031
11/1/2008,21,13.2295
11/1/2008,22,13.5167
11/1/2008,23,13.2688
11/2/2008,0,13.4474
11/2/2008,1,13.4358
11/2/2008,2,12.3306
11/2/2008,3,11.5255
11/2/2008,4,11.6882
11/2/2008,5,12.3283
11/2/2008,6,12.6355
11/2/2008,7,13.6529
11/2/2008,8,17.0935
11/2/2008,9,20.2460
11/2/2008,10,20.2661
11/2/2008,11,20.3559
11/2/2008,12,20.1648
11/2/2008,13,20.4648
11/2/2008,14,21.6209
11/2/2008,15,20.8839
11/2/2008,16,18.8413
11/2/2008,17,17.9132
11/2/2008,18,16.9286
11/2/2008,19,15.0362
11/2/2008,20,13.5901
11/2/2008,21,14.1204
11/2/2008,22,14.5378
11/2/2008,23,13.1494
11/3/2008,0,12.1028
11/3/2008,1,13.3601
11/3/2008,2,13.7812
11/3/2008,3,13.0783
11/3/2008,4,12.7513
11/3/2008,5,12.3220
11/3/2008,6,11.9276
11/3/2008,7,11.5492
11/3/2008,8,11.9597
11/3/2008,9,12.9650
11/3/2008,10,13.8156
11/3/2008,11,15.1168
11/3/2008,12,16.5443
11/3/2008,13,17.1600
11/3/2008,14,17.3394
11/3/2008,15,17.3349
11/3/2008,16,16.9200
11/3/2008,17,14.0960
11/3/2008,18,13.0612
11/3/2008,19,13.0821
11/3/2008,20,11.6292
11/3/2008,21,9.9589
11/3/2008,22,8.3771
11/3/2008,23,8.3520
11/4/2008,0,7.8521
11/4/2008,1,7.2962
11/4/2008,2,6.6968
11/4/2008,3,5.5355
11/4/2008,4,5.5587
11/4/2008,5,5.5155
11/4/2008,6,5.5676
11/4/2008,7,4.5306
11/4/2008,8,5.0147
11/4/2008,9,7.2111
11/4/2008,10,11.7111
11/4/2008,11,15.6219
11/4/2008,12,16.1624
11/4/2008,13,16.4865
11/4/2008,14,14.7943
11/4/2008,15,14.9533
11/4/2008,16,14.5300
11/4/2008,17,13.7793
11/4/2008,18,10.8475
11/4/2008,19,11.8844
11/4/2008,20,9.8325
11/4/2008,21,8.9101
11/4/2008,22,7.8863
11/4/2008,23,8.3753
11/5/2008,0,6.1983
11/5/2008,1,5.4715
11/5/2008,2,4.9343
11/5/2008,3,5.5650
11/5/2008,4,4.7247
11/5/2008,5,1.3043
11/5/2008,6,0.8990
11/5/2008,7,2.7527
11/5/2008,8,2.0023
11/5/2008,9,3.1653
11/5/2008,10,3.6958
11/5/2008,11,4.5236
11/5/2008,12,5.2061
11/5/2008,13,4.5168
11/5/2008,14,4.2636
11/5/2008,15,4.4804
11/5/2008,16,3.3597
11/5/2008,17,1.9777
11/5/2008,18,1.3377
11/5/2008,19,0.9074
11/5/2008,20,0.6764
11/5/2008,21,0.6282
11/5/2008,22,0.4349
11/5/2008,23,-0.0568
11/6/2008,0,-0.3388
11/6/2008,1,-0.4165
11/6/2008,2,-0.6569
11/6/2008,3,-0.5269
11/6/2008,4,-0.6466
11/6/2008,5,-0.6915
11/6/2008,6,-0.8387
11/6/2008,7,-0.9018
11/6/2008,8,-0.3870
11/6/2008,9,1.0519
11/6/2008,10,1.3439
11/6/2008,11,1.6844
11/6/2008,12,3.4783
11/6/2008,13,4.4617
11/6/2008,14,4.5085
11/6/2008,15,4.4636
11/6/2008,16,3.9294
11/6/2008,17,2.6171
11/6/2008,18,2.2314
11/6/2008,19,2.2849
11/6/2008,20,1.9940
11/6/2008,21,1.6566
11/6/2008,22,1.0786
11/6/2008,23,1.4251
11/7/2008,0,0.8952
11/7/2008,1,0.9792
11/7/2008,2,1.0735
11/7/2008,3,1.1893
11/7/2008,4,1.5938
11/7/2008,5,1.8474
11/7/2008,6,2.7025
11/7/2008,7,2.6692
11/7/2008,8,5.0758
11/7/2008,9,6.2005
11/7/2008,10,6.7570
11/7/2008,11,8.3172
11/7/2008,12,8.1444
11/7/2008,13,8.2333
11/7/2008,14,8.6120
11/7/2008,15,8.3326
11/7/2008,16,7.5608
11/7/2008,17,6.8979
11/7/2008,18,6.9537
11/7/2008,19,7.1586
11/7/2008,20,7.4008
11/7/2008,21,7.9333
11/7/2008,22,7.9453
11/7/2008,23,8.5485
11/8/2008,0,8.6509
11/8/2008,1,8.4689
11/8/2008,2,8.1652
11/8/2008,3,8.0106
11/8/2008,4,8.3792
11/8/2008,5,8.4887
11/8/2008,6,6.5260
11/8/2008,7,2.6690
11/8/2008,8,5.0163
11/8/2008,9,8.1417
11/8/2008,10,8.4695
11/8/2008,11,11.0851
11/8/2008,12,11.7126
11/8/2008,13,11.5516
11/8/2008,14,10.0408
11/8/2008,15,10.1140
11/8/2008,16,8.7654
11/8/2008,17,7.5062
11/8/2008,18,6.5591
11/8/2008,19,4.3366
11/8/2008,20,4.4295
11/8/2008,21,4.0492
11/8/2008,22,3.5364
11/8/2008,23,3.0909
11/9/2008,0,3.4868
11/9/2008,1,2.5452
11/9/2008,2,2.0260
11/9/2008,3,2.4436
11/9/2008,4,2.1488
11/9/2008,5,1.2322
11/9/2008,6,1.2078
11/9/2008,7,0.9721
11/9/2008,8,2.8870
11/9/2008,9,5.5528
11/9/2008,10,7.7223
11/9/2008,11,9.0837
11/9/2008,12,9.5369
11/9/2008,13,10.1735
11/9/2008,14,10.5586
11/9/2008,15,10.3797
11/9/2008,16,10.0171
11/9/2008,17,8.2238
11/9/2008,18,7.6063
11/9/2008,19,7.1254
11/9/2008,20,7.0404
11/9/2008,21,6.6355
11/9/2008,22,6.2688
11/9/2008,23,6.0769
11/10/2008,0,4.4650
11/10/2008,1,3.0546
11/10/2008,2,2.5461
11/10/2008,3,1.3079
11/10/2008,4,0.6025
11/10/2008,5,0.2163
11/10/2008,6,-0.8070
11/10/2008,7,-1.1608
11/10/2008,8,-1.0931
11/10/2008,9,-0.0607
11/10/2008,10,2.0120
11/10/2008,11,5.9087
11/10/2008,12,6.5098
11/10/2008,13,5.3101
11/10/2008,14,5.1706
11/10/2008,15,5.4390
11/10/2008,16,4.1727
11/10/2008,17,3.2370
11/10/2008,18,1.7302
11/10/2008,19,0.7231
11/10/2008,20,0.0635
11/10/2008,21,-0.3618
11/10/2008,22,-0.4986
11/10/2008,23,0.1600
11/11/2008,0,1.6413
11/11/2008,1,0.8949
11/11/2008,2,-0.7137
11/11/2008,3,0.3457
11/11/2008,4,-0.1380
11/11/2008,5,0.4362
11/11/2008,6,1.7390
11/11/2008,7,1.2517
11/11/2008,8,2.3062
11/11/2008,9,3.6049
11/11/2008,10,4.5687
11/11/2008,11,6.0858
11/11/2008,12,7.5631
11/11/2008,13,9.8117
11/11/2008,14,10.8782
11/11/2008,15,10.1366
11/11/2008,16,8.7066
11/11/2008,17,7.6249
11/11/2008,18,7.2419
11/11/2008,19,6.9055
11/11/2008,20,6.4342
11/11/2008,21,6.9703
11/11/2008,22,7.0393
11/11/2008,23,7.0418
11/12/2008,0,7.0872
11/12/2008,1,7.1790
11/12/2008,2,7.1395
11/12/2008,3,7.3138
11/12/2008,4,7.0813
11/12/2008,5,3.9427
11/12/2008,6,0.6530
11/12/2008,7,3.1315
11/12/2008,8,5.8500
11/12/2008,9,7.2666
11/12/2008,10,8.5368
11/12/2008,11,9.7093
11/12/2008,12,10.0404
11/12/2008,13,10.1645
11/12/2008,14,10.0388
11/12/2008,15,10.3362
11/12/2008,16,9.3224
11/12/2008,17,9.3395
11/12/2008,18,10.0599
11/12/2008,19,10.5069
11/12/2008,20,10.2360
11/12/2008,21,10.0752
11/12/2008,22,10.2188
11/12/2008,23,9.9718
11/13/2008,0,10.5458
11/13/2008,1,10.8837
11/13/2008,2,10.7266
11/13/2008,3,11.0480
11/13/2008,4,11.2672
11/13/2008,5,11.5424
11/13/2008,6,11.6152
11/13/2008,7,12.3839
11/13/2008,8,12.8187
11/13/2008,9,12.8365
11/13/2008,10,13.3868
11/13/2008,11,14.2506
11/13/2008,12,15.3747
11/13/2008,13,14.2995
11/13/2008,14,14.9408
11/13/2008,15,14.1724
11/13/2008,16,13.4424
11/13/2008,17,12.9205
11/13/2008,18,12.3259
11/13/2008,19,11.5826
11/13/2008,20,10.2439
11/13/2008,21,10.9087
11/13/2008,22,9.5584
11/13/2008,23,2.0426
11/14/2008,0,0.7513
11/14/2008,1,0.7088
11/14/2008,2,0.3434
11/14/2008,3,-0.0715
11/14/2008,4,-0.9575
11/14/2008,5,-1.8107
11/14/2008,6,-2.1985
11/14/2008,7,-2.8186
11/14/2008,8,-3.4711
11/14/2008,9,-3.3964
11/14/2008,10,-2.3399
11/14/2008,11,-1.2893
11/14/2008,12,0.6877
11/14/2008,13,2.0708
11/14/2008,14,3.6210
11/14/2008,15,3.5959
11/14/2008,16,2.6956
11/14/2008,17,1.2170
11/14/2008,18,-1.8921
11/14/2008,19,-3.0713
11/14/2008,20,-4.6218
11/14/2008,21,-5.0881
11/14/2008,22,-5.6420
11/14/2008,23,-5.9766
11/15/2008,0,-6.0894
11/15/2008,1,-5.9383
11/15/2008,2,-5.4217
11/15/2008,3,-5.6494
11/15/2008,4,-5.5977
11/15/2008,5,-5.9964
11/15/2008,6,-6.1998
11/15/2008,7,-6.1193
11/15/2008,8,-4.9743
11/15/2008,9,-2.0149
11/15/2008,10,4.1785
11/15/2008,11,5.5876
11/15/2008,12,8.3189
11/15/2008,13,7.7540
11/15/2008,14,7.6813
11/15/2008,15,9.5469
11/15/2008,16,10.3029
11/15/2008,17,7.5033
11/15/2008,18,7.9668
11/15/2008,19,10.1495
11/15/2008,20,9.3661
11/15/2008,21,10.2933
11/15/2008,22,9.5224
11/15/2008,23,9.7837
11/16/2008,0,9.3528
11/16/2008,1,9.2841
11/16/2008,2,9.6001
11/16/2008,3,10.4140
11/16/2008,4,10.9525
11/16/2008,5,10.8313
11/16/2008,6,10.5275
11/16/2008,7,10.1830
11/16/2008,8,10.5290
11/16/2008,9,12.3546
11/16/2008,10,14.0502
11/16/2008,11,16.0555
11/16/2008,12,17.1547
11/16/2008,13,16.9349
11/16/2008,14,16.9053
11/16/2008,15,16.4957
11/16/2008,16,15.6244
11/16/2008,17,15.0036
11/16/2008,18,14.2063
11/16/2008,19,14.1191
11/16/2008,20,14.3517
11/16/2008,21,14.3007
11/16/2008,22,14.2986
11/16/2008,23,14.2993
11/17/2008,0,13.9825
11/17/2008,1,13.4430
11/17/2008,2,12.1609
11/17/2008,3,8.6493
11/17/2008,4,8.5385
11/17/2008,5,11.3731
11/17/2008,6,11.8468
11/17/2008,7,12.3151
11/17/2008,8,12.5355
11/17/2008,9,14.6578
11/17/2008,10,16.5019
11/17/2008,11,18.2024
11/17/2008,12,18.9111
11/17/2008,13,19.4510
11/17/2008,14,19.6441
11/17/2008,15,19.5145
11/17/2008,16,18.2672
11/17/2008,17,16.4390
11/17/2008,18,15.6211
11/17/2008,19,15.4539
11/17/2008,20,13.5576
11/17/2008,21,14.7029
11/17/2008,22,15.2583
11/17/2008,23,14.6561
11/18/2008,0,14.1237
11/18/2008,1,13.7808
11/18/2008,2,13.8172
11/18/2008,3,13.6984
11/18/2008,4,14.1897
11/18/2008,5,13.9391
11/18/2008,6,14.3912
11/18/2008,7,14.7712
11/18/2008,8,16.0813
11/18/2008,9,18.0758
11/18/2008,10,19.6112
11/18/2008,11,21.2784
11/18/2008,12,22.3248
11/18/2008,13,22.4790
11/18/2008,14,21.6342
11/18/2008,15,20.5200
11/18/2008,16,19.9672
11/18/2008,17,18.9963
11/18/2008,18,18.0986
11/18/2008,19,17.7491
11/18/2008,20,17.5594
11/18/2008,21,17.4418
11/18/2008,22,17.3511
11/18/2008,23,16.6494
11/19/2008,0,16.0161
11/19/2008,1,15.8382
11/19/2008,2,15.3835
11/19/2008,3,15.4174
11/19/2008,4,15.4333
11/19/2008,5,15.0959
11/19/2008,6,14.9517
11/19/2008,7,14.5679
11/19/2008,8,14.4490
11/19/2008,9,15.5897
11/19/2008,10,16.9930
11/19/2008,11,17.5585
11/19/2008,12,17.6644
11/19/2008,13,17.7240
11/19/2008,14,17.8968
11/19/2008,15,17.6374
11/19/2008,16,16.4953
11/19/2008,17,12.1122
11/19/2008,18,10.4545
11/19/2008,19,7.2057
11/19/2008,20,5.1161
11/19/2008,21,3.9534
11/19/2008,22,2.4842
11/19/2008,23,1.1453
11/20/2008,0,-0.0531
11/20/2008,1,-1.5319
11/20/2008,2,-2.7662
11/20/2008,3,-3.6544
11/20/2008,4,-3.9246
11/20/2008,5,-3.8716
11/20/2008,6,-3.6099
11/20/2008,7,-3.9777
11/20/2008,8,-3.9729
11/20/2008,9,-3.6001
11/20/2008,10,-2.7956
11/20/2008,11,-1.7642
11/20/2008,12,-1.2650
11/20/2008,13,-1.2430
11/20/2008,14,-1.4572
11/20/2008,15,-1.5176
11/20/2008,16,-1.5770
11/20/2008,17,-1.8135
11/20/2008,18,-2.3392
11/20/2008,19,-2.3186
11/20/2008,20,-1.9325
11/20/2008,21,-2.2942
11/20/2008,22,-2.6835
11/20/2008,23,-3.0532
11/21/2008,0,-3.1262
11/21/2008,1,-3.3749
11/21/2008,2,-3.8511
11/21/2008,3,-4.9103
11/21/2008,4,-5.7486
11/21/2008,5,-6.2099
11/21/2008,6,-5.1368
11/21/2008,7,-3.9292
11/21/2008,8,-5.0070
11/21/2008,9,-3.4065
11/21/2008,10,2.3243
11/21/2008,11,3.2836
11/21/2008,12,6.3219
11/21/2008,13,9.8495
11/21/2008,14,9.4445
11/21/2008,15,8.8869
11/21/2008,16,8.2258
11/21/2008,17,5.8360
11/21/2008,18,4.5896
11/21/2008,19,4.0352
11/21/2008,20,3.0476
11/21/2008,21,2.6663
11/21/2008,22,1.2874
11/21/2008,23,1.8449
11/22/2008,0,1.4799
11/22/2008,1,0.0114
11/22/2008,2,-1.1138
11/22/2008,3,-0.7977
11/22/2008,4,-1.6518
11/22/2008,5,-0.8061
11/22/2008,6,-0.5443
11/22/2008,7,0.6306
11/22/2008,8,1.3472
11/22/2008,9,7.7925
11/22/2008,10,12.9734
11/22/2008,11,14.0957
11/22/2008,12,14.9137
11/22/2008,13,14.9182
11/22/2008,14,15.2622
11/22/2008,15,15.3743
11/22/2008,16,14.4098
11/22/2008,17,10.1402
11/22/2008,18,8.7877
11/22/2008,19,8.8799
11/22/2008,20,8.4174
11/22/2008,21,8.6525
11/22/2008,22,8.9592
11/22/2008,23,11.0811
11/23/2008,0,11.3385
11/23/2008,1,8.7645
11/23/2008,2,9.7684
11/23/2008,3,9.0931
11/23/2008,4,9.7098
11/23/2008,5,10.2525
11/23/2008,6,9.4446
11/23/2008,7,9.3302
11/23/2008,8,9.5996
11/23/2008,9,10.6562
11/23/2008,10,11.8329
11/23/2008,11,12.4180
11/23/2008,12,11.1418
11/23/2008,13,10.4857
11/23/2008,14,9.2808
11/23/2008,15,8.8898
11/23/2008,16,4.8847
11/23/2008,17,2.7828
11/23/2008,18,1.1526
11/23/2008,19,0.8563
11/23/2008,20,-0.2838
11/23/2008,21,-1.5063
11/23/2008,22,-2.1291
11/23/2008,23,-2.9748
11/24/2008,0,-3.5774
11/24/2008,1,-3.8356
11/24/2008,2,-3.5745
11/24/2008,3,-3.1896
11/24/2008,4,-3.5177
11/24/2008,5,-1.4251
